date1,hour1,price,output
07.12.2019,4,37.24,1.8730000000000002
07.12.2019,5,38.73,2.17
07.12.2019,6,43.68,3.069
07.12.2019,7,47.44,4.277
07.12.2019,8,48.54,4.248
07.12.2019,9,50.21,4.567
07.12.2019,10,50.39,6.285
07.12.2019,11,49.71,7.246
07.12.2019,12,49.51,7.108
07.12.2019,13,48.23,6.3839999999999995
07.12.2019,14,47.08,4.817
07.12.2019,15,44.69,3.4989999999999997
07.12.2019,16,45.04,3.6189999999999998
07.12.2019,17,48.8,4.237
07.12.2019,18,51.76,4.686
07.12.2019,19,50.23,4.843
07.12.2019,20,48.17,5.307
07.12.2019,21,40.89,6.656000000000001
07.12.2019,22,39.07,8.318999999999999
07.12.2019,23,43.5,8.431000000000001
08.12.2019,0,39.03,7.297999999999999
08.12.2019,1,35.46,6.129
08.12.2019,2,33.43,4.945
08.12.2019,3,13.59,4.481
08.12.2019,4,15.01,5.122999999999999
08.12.2019,5,13.05,5.255
08.12.2019,6,13.67,4.885
08.12.2019,7,12.63,4.7330000000000005
08.12.2019,8,18.15,4.14
08.12.2019,9,30.09,3.2910000000000004
08.12.2019,10,36.53,3.372
08.12.2019,11,37.17,4.243
08.12.2019,12,39.49,4.841
08.12.2019,13,37.07,5.7589999999999995
08.12.2019,14,32.4,6.83
08.12.2019,15,29.78,9.886000000000001
08.12.2019,16,28.69,12.855
08.12.2019,17,38.61,14.902000000000001
08.12.2019,18,46.74,19.424
08.12.2019,19,46.11,25.194000000000003
08.12.2019,20,44.36,25.61
08.12.2019,21,38.59,27.314
08.12.2019,22,40.83,39.263000000000005
08.12.2019,23,36.42,38.33
09.12.2019,0,23.33,40.223
09.12.2019,1,19.08,48.03
09.12.2019,2,14.28,55.29
09.12.2019,3,4.18,58.038999999999994
09.12.2019,4,0.42,59.016000000000005
09.12.2019,5,5.82,61.216
09.12.2019,6,33.6,61.32899999999999
09.12.2019,7,43.48,58.838
09.12.2019,8,45.44,56.821999999999996
09.12.2019,9,46.25,59.581
09.12.2019,10,45.64,64.766
09.12.2019,11,44.51,67.75399999999999
09.12.2019,12,43.06,68.755
09.12.2019,13,43.07,70.492
09.12.2019,14,41.58,66.694
09.12.2019,15,41.2,64.99600000000001
09.12.2019,16,43.56,63.364
09.12.2019,17,46.94,61.943999999999996
09.12.2019,18,52.17,60.231
09.12.2019,19,52.06,55.101000000000006
09.12.2019,20,50.17,47.46
09.12.2019,21,48.35,40.115
09.12.2019,22,47.27,34.817
09.12.2019,23,43.73,33.51
10.12.2019,0,42.67,31.974
10.12.2019,1,39.5,30.695
10.12.2019,2,37.0,30.116
10.12.2019,3,35.41,29.313000000000002
10.12.2019,4,35.45,28.438000000000002
10.12.2019,5,36.31,25.043000000000003
10.12.2019,6,46.11,22.496
10.12.2019,7,53.1,20.756999999999998
10.12.2019,8,56.38,15.407
10.12.2019,9,54.93,13.050999999999998
10.12.2019,10,51.0,14.339
10.12.2019,11,49.9,17.239
10.12.2019,12,47.34,18.53
10.12.2019,13,46.99,15.98
10.12.2019,14,46.94,10.255
10.12.2019,15,46.55,8.579
10.12.2019,16,46.67,10.044
10.12.2019,17,51.93,10.229
10.12.2019,18,53.48,8.607999999999999
10.12.2019,19,53.15,7.307
10.12.2019,20,50.02,6.585
10.12.2019,21,41.07,5.71
10.12.2019,22,39.38,3.612
10.12.2019,23,35.26,1.663
11.12.2019,0,32.0,0.971
11.12.2019,1,36.45,0.89
11.12.2019,2,34.09,0.85
11.12.2019,3,31.95,0.818
11.12.2019,4,31.98,0.927
11.12.2019,5,36.0,1.692
11.12.2019,6,41.11,2.43
11.12.2019,7,53.93,2.9
11.12.2019,8,54.5,2.935
11.12.2019,9,54.01,3.58
11.12.2019,10,53.79,3.84
11.12.2019,11,51.9,4.015
11.12.2019,12,52.0,5.257000000000001
11.12.2019,13,51.82,9.252
11.12.2019,14,51.29,12.402999999999999
11.12.2019,15,51.79,12.290999999999999
11.12.2019,16,52.86,16.375999999999998
11.12.2019,17,60.23,18.69
11.12.2019,18,56.36,19.097
11.12.2019,19,53.84,17.052
11.12.2019,20,50.05,20.278
11.12.2019,21,45.0,49.365
11.12.2019,22,42.24,61.992
11.12.2019,23,37.63,59.056999999999995
12.12.2019,0,37.0,51.343999999999994
12.12.2019,1,35.83,42.763999999999996
12.12.2019,2,35.02,35.139
12.12.2019,3,34.65,28.221999999999998
12.12.2019,4,35.18,21.44
12.12.2019,5,36.98,13.185
12.12.2019,6,49.0,7.805
12.12.2019,7,57.64,5.479
12.12.2019,8,61.6,3.505
12.12.2019,9,60.1,3.417
12.12.2019,10,54.39,4.043
12.12.2019,11,50.04,5.614
12.12.2019,12,49.14,7.475
12.12.2019,13,47.01,8.064
12.12.2019,14,47.29,7.989
12.12.2019,15,48.88,9.434
12.12.2019,16,47.76,11.888
12.12.2019,17,52.15,15.55
12.12.2019,18,48.25,16.459
12.12.2019,19,44.59,14.011
12.12.2019,20,41.78,16.482
12.12.2019,21,37.25,15.552999999999999
12.12.2019,22,36.71,12.458
12.12.2019,23,35.87,17.174
13.12.2019,0,31.61,26.441
13.12.2019,1,28.81,36.121
13.12.2019,2,26.95,52.18899999999999
13.12.2019,3,15.88,63.422
13.12.2019,4,17.11,74.668
13.12.2019,5,26.32,78.821
13.12.2019,6,32.83,78.593
13.12.2019,7,39.77,80.508
13.12.2019,8,45.0,81.479
13.12.2019,9,43.9,81.493
13.12.2019,10,40.82,80.545
13.12.2019,11,41.48,78.82
13.12.2019,12,42.97,77.416
13.12.2019,13,37.19,76.54899999999999
13.12.2019,14,35.35,76.414
13.12.2019,15,33.74,74.456
13.12.2019,16,35.09,70.95100000000001
13.12.2019,17,49.05,65.987
13.12.2019,18,46.65,59.45
13.12.2019,19,43.05,51.541000000000004
13.12.2019,20,38.58,49.053000000000004
13.12.2019,21,36.51,58.426
13.12.2019,22,35.04,70.964
13.12.2019,23,33.96,76.222
14.12.2019,0,34.39,76.86399999999999
14.12.2019,1,29.92,75.389
14.12.2019,2,28.47,73.765
14.12.2019,3,25.5,72.10600000000001
14.12.2019,4,21.92,70.977
14.12.2019,5,19.64,69.632
14.12.2019,6,21.08,66.914
14.12.2019,7,26.46,63.306999999999995
14.12.2019,8,31.97,59.974
14.12.2019,9,32.13,55.849
14.12.2019,10,30.75,50.254
14.12.2019,11,29.94,43.59
14.12.2019,12,29.32,40.036
14.12.2019,13,27.0,35.505
14.12.2019,14,26.75,30.178
14.12.2019,15,27.95,25.88
14.12.2019,16,28.1,21.515
14.12.2019,17,34.87,15.200999999999999
14.12.2019,18,36.99,10.497
14.12.2019,19,36.99,8.785
14.12.2019,20,32.48,5.763
14.12.2019,21,29.94,3.575
14.12.2019,22,29.79,3.175
14.12.2019,23,29.6,3.397
15.12.2019,0,26.2,2.7539999999999996
15.12.2019,1,20.0,2.202
15.12.2019,2,10.93,2.114
15.12.2019,3,7.56,2.679
15.12.2019,4,5.41,3.1430000000000002
15.12.2019,5,5.84,3.605
15.12.2019,6,7.57,3.7560000000000002
15.12.2019,7,11.31,4.8069999999999995
15.12.2019,8,15.97,4.795
15.12.2019,9,23.68,4.779
15.12.2019,10,28.03,6.106
15.12.2019,11,28.0,7.336
15.12.2019,12,30.1,7.638999999999999
15.12.2019,13,30.0,6.824
15.12.2019,14,29.19,6.155
15.12.2019,15,28.0,7.752999999999999
15.12.2019,16,30.71,13.384
15.12.2019,17,36.63,20.184
15.12.2019,18,42.88,25.526999999999997
15.12.2019,19,43.96,25.789
15.12.2019,20,38.17,30.078000000000003
15.12.2019,21,31.4,35.302
15.12.2019,22,33.11,38.674
15.12.2019,23,35.1,43.317
16.12.2019,0,39.53,48.446999999999996
16.12.2019,1,33.68,52.718
16.12.2019,2,30.91,56.316
16.12.2019,3,29.49,59.013999999999996
16.12.2019,4,29.19,62.538999999999994
16.12.2019,5,31.88,65.943
16.12.2019,6,39.27,68.801
16.12.2019,7,50.28,71.344
16.12.2019,8,47.45,73.664
16.12.2019,9,50.36,73.582
16.12.2019,10,50.98,73.439
16.12.2019,11,49.0,74.506
16.12.2019,12,44.61,73.8
16.12.2019,13,45.28,74.381
16.12.2019,14,46.54,75.183
16.12.2019,15,47.74,76.59899999999999
16.12.2019,16,50.02,78.233
16.12.2019,17,52.01,78.859
16.12.2019,18,51.96,79.02
16.12.2019,19,49.42,79.515
16.12.2019,20,44.97,79.64699999999999
16.12.2019,21,40.56,80.205
16.12.2019,22,38.26,79.54
16.12.2019,23,36.0,77.1
17.12.2019,0,32.71,73.913
17.12.2019,1,31.9,71.236
17.12.2019,2,30.5,68.71
17.12.2019,3,29.19,66.835
17.12.2019,4,29.4,65.6
17.12.2019,5,31.25,64.459
17.12.2019,6,35.74,64.444
17.12.2019,7,44.92,63.841
17.12.2019,8,49.5,62.008
17.12.2019,9,48.0,61.873999999999995
17.12.2019,10,48.5,62.32
17.12.2019,11,48.06,62.461999999999996
17.12.2019,12,47.01,61.33
17.12.2019,13,46.6,58.615
17.12.2019,14,45.23,52.766000000000005
17.12.2019,15,44.85,50.39
17.12.2019,16,46.0,44.989
17.12.2019,17,49.35,37.391
17.12.2019,18,56.27,34.816
17.12.2019,19,55.1,30.805
17.12.2019,20,49.43,24.844
17.12.2019,21,41.55,20.599
17.12.2019,22,43.49,18.852
17.12.2019,23,39.5,18.346
18.12.2019,0,37.01,18.533
18.12.2019,1,32.69,17.732
18.12.2019,2,29.67,18.53
18.12.2019,3,26.5,21.528000000000002
18.12.2019,4,28.39,27.230999999999998
18.12.2019,5,30.3,31.153000000000002
18.12.2019,6,36.59,32.925
18.12.2019,7,48.98,33.387
18.12.2019,8,51.4,33.186
18.12.2019,9,50.8,33.389
18.12.2019,10,49.69,39.47
18.12.2019,11,48.37,42.84
18.12.2019,12,46.63,44.373000000000005
18.12.2019,13,46.79,43.732
18.12.2019,14,47.84,41.251000000000005
18.12.2019,15,46.05,41.864
18.12.2019,16,46.29,44.965
18.12.2019,17,54.19,46.305
18.12.2019,18,51.0,46.768
18.12.2019,19,46.3,44.456
18.12.2019,20,43.85,42.006
18.12.2019,21,39.15,40.81
18.12.2019,22,35.9,42.54
18.12.2019,23,31.87,43.68600000000001
19.12.2019,0,15.0,43.406000000000006
19.12.2019,1,8.66,44.955
19.12.2019,2,6.41,47.385
19.12.2019,3,4.28,49.023999999999994
19.12.2019,4,2.27,51.476000000000006
19.12.2019,5,6.73,55.102
19.12.2019,6,29.87,60.879
19.12.2019,7,40.0,64.581
19.12.2019,8,42.95,67.204
19.12.2019,9,39.62,70.426
19.12.2019,10,37.78,71.73899999999999
19.12.2019,11,37.69,71.667
19.12.2019,12,36.87,69.25
19.12.2019,13,36.92,60.045
19.12.2019,14,35.33,51.038999999999994
19.12.2019,15,29.94,54.593999999999994
19.12.2019,16,27.88,58.65
19.12.2019,17,40.31,62.808
19.12.2019,18,39.91,67.12100000000001
19.12.2019,19,38.97,70.221
19.12.2019,20,35.67,71.858
19.12.2019,21,30.0,73.543
19.12.2019,22,26.21,75.844
19.12.2019,23,27.22,77.867
20.12.2019,0,26.56,79.191
20.12.2019,1,19.08,80.454
20.12.2019,2,7.09,80.611
20.12.2019,3,2.39,79.428
20.12.2019,4,1.76,77.92399999999999
20.12.2019,5,5.13,75.931
20.12.2019,6,26.92,70.462
20.12.2019,7,32.57,59.7
20.12.2019,8,35.4,37.109
20.12.2019,9,33.01,30.673000000000002
20.12.2019,10,30.67,38.088
20.12.2019,11,30.04,39.178000000000004
20.12.2019,12,28.17,35.646
20.12.2019,13,26.84,27.483
20.12.2019,14,27.0,17.259
20.12.2019,15,28.69,6.896
20.12.2019,16,33.51,1.91
20.12.2019,17,40.33,1.935
20.12.2019,18,37.8,7.65
20.12.2019,19,37.0,15.648
20.12.2019,20,34.01,15.404000000000002
20.12.2019,21,27.99,19.03
20.12.2019,22,28.37,15.217
20.12.2019,23,27.73,10.029
21.12.2019,0,18.11,5.901
21.12.2019,1,13.99,13.182
21.12.2019,2,10.0,21.448
21.12.2019,3,9.15,25.01
21.12.2019,4,7.82,27.638
21.12.2019,5,12.83,28.901
21.12.2019,6,21.36,27.595
21.12.2019,7,27.48,20.395
21.12.2019,8,29.57,12.389000000000001
21.12.2019,9,29.31,7.777
21.12.2019,10,19.8,4.305
21.12.2019,11,21.01,3.1919999999999997
21.12.2019,12,18.9,7.388
21.12.2019,13,17.51,20.754
21.12.2019,14,14.41,31.928
21.12.2019,15,13.37,36.415
21.12.2019,16,13.45,31.974
21.12.2019,17,23.55,22.133000000000003
21.12.2019,18,37.76,15.047
21.12.2019,19,36.92,20.338
21.12.2019,20,21.74,21.961
21.12.2019,21,14.96,23.974
21.12.2019,22,27.8,32.205
21.12.2019,23,19.78,41.24
22.12.2019,0,18.43,65.351
22.12.2019,1,8.39,76.788
22.12.2019,2,9.0,78.24
22.12.2019,3,5.52,76.672
22.12.2019,4,4.25,77.671
22.12.2019,5,5.25,80.737
22.12.2019,6,6.86,79.92399999999999
22.12.2019,7,7.59,77.359
22.12.2019,8,8.97,75.638
22.12.2019,9,8.78,73.48
22.12.2019,10,9.58,70.768
22.12.2019,11,10.65,67.077
22.12.2019,12,20.17,57.328
22.12.2019,13,15.61,41.315
22.12.2019,14,13.76,35.722
22.12.2019,15,12.55,59.113
22.12.2019,16,8.3,67.32300000000001
22.12.2019,17,23.65,66.524
22.12.2019,18,34.16,65.006
22.12.2019,19,37.0,63.993
22.12.2019,20,16.02,65.295
22.12.2019,21,11.28,64.867
22.12.2019,22,16.56,62.215
22.12.2019,23,18.67,59.903999999999996
23.12.2019,0,8.51,61.381
23.12.2019,1,5.1,61.376000000000005
23.12.2019,2,2.3,59.383
23.12.2019,3,1.02,57.091
23.12.2019,4,1.0,55.758
23.12.2019,5,2.3,52.907
23.12.2019,6,22.84,52.258
23.12.2019,7,30.6,50.178000000000004
23.12.2019,8,35.84,48.446999999999996
23.12.2019,9,37.18,46.104
23.12.2019,10,36.8,50.20399999999999
23.12.2019,11,34.92,52.056999999999995
23.12.2019,12,33.26,52.266000000000005
23.12.2019,13,31.55,46.523999999999994
23.12.2019,14,35.9,34.417
23.12.2019,15,37.42,21.956999999999997
23.12.2019,16,37.18,16.587
23.12.2019,17,40.0,12.491
23.12.2019,18,40.93,8.295
23.12.2019,19,39.07,4.476
23.12.2019,20,35.98,3.18
23.12.2019,21,30.79,5.05
23.12.2019,22,28.51,7.186
23.12.2019,23,18.58,10.737
24.12.2019,0,7.0,13.651
24.12.2019,1,4.62,15.165999999999999
24.12.2019,2,2.3,16.891
24.12.2019,3,1.09,23.105
24.12.2019,4,-0.47,25.119
24.12.2019,5,2.9,26.186999999999998
24.12.2019,6,6.26,26.808000000000003
24.12.2019,7,15.13,27.357
24.12.2019,8,26.51,26.243000000000002
24.12.2019,9,31.24,25.668000000000003
24.12.2019,10,30.72,26.504
24.12.2019,11,25.68,31.723000000000003
24.12.2019,12,27.0,38.361
24.12.2019,13,27.55,33.313
24.12.2019,14,27.0,30.177
24.12.2019,15,26.97,29.456999999999997
24.12.2019,16,27.72,29.781999999999996
24.12.2019,17,33.41,29.52
24.12.2019,18,36.51,27.805
24.12.2019,19,34.03,25.845
24.12.2019,20,30.0,23.551
24.12.2019,21,28.93,23.634
24.12.2019,22,23.61,22.174
24.12.2019,23,20.99,21.009
25.12.2019,0,12.28,20.053
25.12.2019,1,9.99,17.845
25.12.2019,2,9.32,14.290999999999999
25.12.2019,3,5.37,11.190999999999999
25.12.2019,4,4.24,9.46
25.12.2019,5,4.0,8.963
25.12.2019,6,5.41,8.062999999999999
25.12.2019,7,6.87,7.428999999999999
25.12.2019,8,9.34,6.382999999999999
25.12.2019,9,9.99,4.348
25.12.2019,10,12.03,4.593
25.12.2019,11,11.78,5.439
25.12.2019,12,15.01,6.267
25.12.2019,13,12.03,6.159
25.12.2019,14,11.59,5.382000000000001
25.12.2019,15,9.99,5.725
25.12.2019,16,12.53,7.579
25.12.2019,17,14.99,9.635
25.12.2019,18,19.62,11.517000000000001
25.12.2019,19,29.37,12.359000000000002
25.12.2019,20,29.61,11.83
25.12.2019,21,30.0,11.431
25.12.2019,22,31.0,10.739
25.12.2019,23,32.09,9.578
26.12.2019,0,14.7,8.386000000000001
26.12.2019,1,10.58,7.222
26.12.2019,2,9.1,6.132999999999999
26.12.2019,3,4.86,5.058
26.12.2019,4,3.92,4.545
26.12.2019,5,5.1,4.835
26.12.2019,6,18.97,6.571000000000001
26.12.2019,7,22.8,11.308
26.12.2019,8,27.4,15.714
26.12.2019,9,32.51,14.902000000000001
26.12.2019,10,34.95,15.917
26.12.2019,11,32.51,17.275
26.12.2019,12,33.36,18.34
26.12.2019,13,29.92,21.641
26.12.2019,14,27.98,27.357
26.12.2019,15,26.94,30.180999999999997
26.12.2019,16,32.0,32.478
26.12.2019,17,39.0,32.275
26.12.2019,18,42.64,29.572
26.12.2019,19,40.92,26.978
26.12.2019,20,37.24,23.695
26.12.2019,21,32.03,19.954
26.12.2019,22,30.58,15.505
26.12.2019,23,28.7,15.507
27.12.2019,0,27.47,15.38
27.12.2019,1,25.0,15.876
27.12.2019,2,19.99,12.519
27.12.2019,3,19.73,11.65
27.12.2019,4,16.6,10.498
27.12.2019,5,20.5,10.169
27.12.2019,6,24.0,10.335
27.12.2019,7,29.57,11.404000000000002
27.12.2019,8,34.75,13.459000000000001
27.12.2019,9,38.09,14.901
27.12.2019,10,38.59,16.632
27.12.2019,11,38.09,19.651
27.12.2019,12,39.0,23.371
27.12.2019,13,37.52,23.250999999999998
27.12.2019,14,34.9,24.366
27.12.2019,15,32.51,24.368000000000002
27.12.2019,16,34.99,23.785999999999998
27.12.2019,17,40.01,23.18
27.12.2019,18,44.88,21.608
27.12.2019,19,43.99,19.474
27.12.2019,20,39.52,18.209
27.12.2019,21,36.67,17.427
27.12.2019,22,35.38,15.81
27.12.2019,23,33.57,14.13
28.12.2019,0,30.17,12.212
28.12.2019,1,29.5,11.824000000000002
28.12.2019,2,25.75,11.874
28.12.2019,3,23.0,12.462
28.12.2019,4,20.97,12.199000000000002
28.12.2019,5,20.72,10.742
28.12.2019,6,21.47,10.19
28.12.2019,7,23.0,9.988
28.12.2019,8,27.16,8.471
28.12.2019,9,34.75,5.558
28.12.2019,10,35.61,5.622999999999999
28.12.2019,11,35.05,3.798
28.12.2019,12,34.7,1.778
28.12.2019,13,32.27,0.745
28.12.2019,14,30.51,0.664
28.12.2019,15,26.48,0.823
28.12.2019,16,32.0,1.5
28.12.2019,17,40.79,2.765
28.12.2019,18,43.75,4.127
28.12.2019,19,43.29,5.115
28.12.2019,20,39.62,5.943
28.12.2019,21,35.39,7.183
28.12.2019,22,34.75,7.638
28.12.2019,23,30.17,7.507999999999999
29.12.2019,0,30.6,6.566
29.12.2019,1,28.1,7.191
29.12.2019,2,26.92,8.637
29.12.2019,3,22.85,8.577
29.12.2019,4,20.97,8.633
29.12.2019,5,21.31,9.972000000000001
29.12.2019,6,22.72,12.389000000000001
29.12.2019,7,25.1,13.895999999999999
29.12.2019,8,27.52,12.107999999999999
29.12.2019,9,30.04,7.766
29.12.2019,10,32.52,5.2010000000000005
29.12.2019,11,32.51,4.468999999999999
29.12.2019,12,32.03,3.721
29.12.2019,13,30.61,3.18
29.12.2019,14,30.8,2.7289999999999996
29.12.2019,15,31.39,2.687
29.12.2019,16,33.97,3.452
29.12.2019,17,41.0,4.21
29.12.2019,18,43.5,5.532
29.12.2019,19,43.5,7.564
29.12.2019,20,40.0,9.309
29.12.2019,21,34.9,9.48
29.12.2019,22,34.3,8.397
29.12.2019,23,28.94,7.16
30.12.2019,0,26.06,6.349
30.12.2019,1,23.46,6.261
30.12.2019,2,22.0,6.466
30.12.2019,3,15.07,6.972
30.12.2019,4,15.68,7.968999999999999
30.12.2019,5,21.7,8.759
30.12.2019,6,30.0,8.942
30.12.2019,7,38.0,8.875
30.12.2019,8,41.26,9.033
30.12.2019,9,42.42,7.289
30.12.2019,10,42.42,6.022
30.12.2019,11,40.98,5.106
30.12.2019,12,39.38,4.0569999999999995
30.12.2019,13,37.73,3.023
30.12.2019,14,34.96,2.469
30.12.2019,15,35.16,2.722
30.12.2019,16,36.46,3.346
30.12.2019,17,43.59,4.234
30.12.2019,18,46.42,5.819
30.12.2019,19,47.82,8.177
30.12.2019,20,40.6,10.357000000000001
30.12.2019,21,36.77,12.459000000000001
30.12.2019,22,38.27,13.882
30.12.2019,23,37.55,13.494000000000002
31.12.2019,0,37.55,12.069
31.12.2019,1,34.22,10.745
31.12.2019,2,30.95,9.474
31.12.2019,3,29.8,7.968
31.12.2019,4,28.59,6.379
31.12.2019,5,30.95,5.2010000000000005
31.12.2019,6,30.75,4.203
31.12.2019,7,37.01,3.1430000000000002
31.12.2019,8,40.15,2.035
31.12.2019,9,42.15,1.974
31.12.2019,10,42.25,2.302
31.12.2019,11,39.53,2.101
31.12.2019,12,38.6,1.672
31.12.2019,13,37.9,1.2770000000000001
31.12.2019,14,38.0,1.12
31.12.2019,15,39.58,1.672
31.12.2019,16,42.28,2.3680000000000003
31.12.2019,17,46.06,2.693
31.12.2019,18,47.73,3.185
31.12.2019,19,46.0,4.156000000000001
31.12.2019,20,42.2,4.586
31.12.2019,21,39.74,4.603
31.12.2019,22,38.88,3.8360000000000003
31.12.2019,23,37.37,3.557
01.01.2020,0,41.88,4.107
01.01.2020,1,38.6,4.8069999999999995
01.01.2020,2,36.55,5.5120000000000005
01.01.2020,3,32.32,5.8389999999999995
01.01.2020,4,30.85,5.038
01.01.2020,5,30.14,3.562
01.01.2020,6,30.17,2.474
01.01.2020,7,30.0,1.919
01.01.2020,8,30.65,1.786
01.01.2020,9,30.65,1.8259999999999998
01.01.2020,10,30.27,1.7269999999999999
01.01.2020,11,30.34,1.8530000000000002
01.01.2020,12,30.99,1.824
01.01.2020,13,30.04,1.791
01.01.2020,14,30.75,1.9669999999999999
01.01.2020,15,32.11,2.602
01.01.2020,16,35.98,3.105
01.01.2020,17,40.4,2.8710000000000004
01.01.2020,18,44.05,2.406
01.01.2020,19,46.16,1.975
01.01.2020,20,44.02,1.609
01.01.2020,21,40.68,1.328
01.01.2020,22,40.66,1.155
01.01.2020,23,36.69,1.146
02.01.2020,0,35.4,1.421
02.01.2020,1,31.98,1.879
02.01.2020,2,30.5,2.371
02.01.2020,3,28.79,3.2289999999999996
02.01.2020,4,28.42,4.663
02.01.2020,5,28.75,6.053
02.01.2020,6,34.16,7.44
02.01.2020,7,42.07,8.655
02.01.2020,8,44.89,8.302999999999999
02.01.2020,9,45.26,7.209
02.01.2020,10,45.57,9.616
02.01.2020,11,45.09,10.962
02.01.2020,12,45.16,12.352
02.01.2020,13,44.9,13.050999999999998
02.01.2020,14,44.06,13.115
02.01.2020,15,43.94,13.79
02.01.2020,16,44.37,17.742
02.01.2020,17,46.05,19.177
02.01.2020,18,46.72,19.214000000000002
02.01.2020,19,46.11,18.619
02.01.2020,20,43.7,17.646
02.01.2020,21,34.76,16.587
02.01.2020,22,33.02,15.367
02.01.2020,23,33.39,13.708
03.01.2020,0,32.05,11.799000000000001
03.01.2020,1,30.75,9.395
03.01.2020,2,29.03,6.638
03.01.2020,3,24.96,4.178999999999999
03.01.2020,4,22.56,2.494
03.01.2020,5,26.16,1.6580000000000001
03.01.2020,6,31.21,1.3730000000000002
03.01.2020,7,36.73,1.167
03.01.2020,8,40.7,0.8909999999999999
03.01.2020,9,44.18,0.875
03.01.2020,10,44.05,1.469
03.01.2020,11,41.92,2.56
03.01.2020,12,41.6,3.708
03.01.2020,13,39.23,4.239
03.01.2020,14,39.04,4.4910000000000005
03.01.2020,15,38.41,5.056
03.01.2020,16,38.91,7.037000000000001
03.01.2020,17,43.51,10.173
03.01.2020,18,45.2,11.262
03.01.2020,19,45.15,12.402000000000001
03.01.2020,20,39.35,13.352
03.01.2020,21,32.34,15.34
03.01.2020,22,39.15,16.74
03.01.2020,23,37.85,17.83
04.01.2020,0,34.81,19.422
04.01.2020,1,32.05,21.03
04.01.2020,2,30.14,23.107
04.01.2020,3,28.55,23.927
04.01.2020,4,26.24,24.013
04.01.2020,5,27.55,22.526
04.01.2020,6,27.16,21.127
04.01.2020,7,28.79,20.33
04.01.2020,8,31.83,16.934
04.01.2020,9,36.67,16.588
04.01.2020,10,39.57,20.25
04.01.2020,11,36.11,21.371
04.01.2020,12,34.77,23.176
04.01.2020,13,32.07,24.456
04.01.2020,14,31.83,22.923000000000002
04.01.2020,15,31.95,21.049
04.01.2020,16,32.25,24.184
04.01.2020,17,41.81,23.872
04.01.2020,18,44.24,21.959
04.01.2020,19,44.0,21.151999999999997
04.01.2020,20,39.53,20.986
04.01.2020,21,34.46,21.13
04.01.2020,22,39.75,20.0
04.01.2020,23,37.95,18.37
05.01.2020,0,33.1,18.115
05.01.2020,1,32.28,19.381
05.01.2020,2,31.18,20.589000000000002
05.01.2020,3,30.1,21.183000000000003
05.01.2020,4,29.96,21.354
05.01.2020,5,29.88,20.927
05.01.2020,6,30.38,19.629
05.01.2020,7,31.15,17.639
05.01.2020,8,32.09,13.182
05.01.2020,9,34.27,10.151
05.01.2020,10,37.53,12.432
05.01.2020,11,38.99,9.146
05.01.2020,12,38.15,7.525
05.01.2020,13,35.37,6.327999999999999
05.01.2020,14,34.44,5.0569999999999995
05.01.2020,15,36.1,4.757
05.01.2020,16,40.59,6.225
05.01.2020,17,44.68,7.419
05.01.2020,18,46.16,7.797999999999999
05.01.2020,19,45.64,8.425
05.01.2020,20,42.68,10.465
05.01.2020,21,37.26,14.404000000000002
05.01.2020,22,37.57,19.708
05.01.2020,23,35.54,24.185
06.01.2020,0,29.16,27.359
06.01.2020,1,29.0,29.074
06.01.2020,2,29.08,29.369
06.01.2020,3,27.72,30.379
06.01.2020,4,27.03,29.785
06.01.2020,5,28.98,29.293000000000003
06.01.2020,6,33.18,28.416999999999998
06.01.2020,7,43.13,26.863000000000003
06.01.2020,8,44.52,21.381999999999998
06.01.2020,9,44.96,17.468
06.01.2020,10,44.0,22.084
06.01.2020,11,42.46,21.183000000000003
06.01.2020,12,41.3,19.017
06.01.2020,13,40.51,15.515999999999998
06.01.2020,14,41.22,10.862
06.01.2020,15,43.28,7.397
06.01.2020,16,43.68,6.234
06.01.2020,17,47.9,4.5280000000000005
06.01.2020,18,48.91,3.465
06.01.2020,19,49.01,3.8960000000000004
06.01.2020,20,47.03,5.316
06.01.2020,21,40.41,7.289
06.01.2020,22,38.26,8.902000000000001
06.01.2020,23,35.91,8.246
07.01.2020,0,32.1,8.593
07.01.2020,1,31.07,9.785
07.01.2020,2,29.99,10.308
07.01.2020,3,29.05,9.304
07.01.2020,4,29.65,8.061
07.01.2020,5,31.79,7.672999999999999
07.01.2020,6,40.87,9.294
07.01.2020,7,49.01,9.476
07.01.2020,8,51.09,8.435
07.01.2020,9,51.12,7.36
07.01.2020,10,49.83,10.894
07.01.2020,11,49.16,16.787
07.01.2020,12,48.43,20.152
07.01.2020,13,47.99,21.659000000000002
07.01.2020,14,47.24,19.342
07.01.2020,15,45.48,16.191
07.01.2020,16,45.9,14.109000000000002
07.01.2020,17,47.96,13.145
07.01.2020,18,48.11,12.957
07.01.2020,19,49.05,12.364
07.01.2020,20,47.34,11.729000000000001
07.01.2020,21,35.31,11.279000000000002
07.01.2020,22,35.21,11.402999999999999
07.01.2020,23,34.52,12.047
08.01.2020,0,28.9,12.402000000000001
08.01.2020,1,27.28,13.052
08.01.2020,2,26.16,11.544
08.01.2020,3,20.86,8.771
08.01.2020,4,20.35,6.114
08.01.2020,5,28.52,4.617
08.01.2020,6,33.05,4.155
08.01.2020,7,41.17,3.9339999999999997
08.01.2020,8,44.5,3.11
08.01.2020,9,43.9,1.932
08.01.2020,10,43.74,2.48
08.01.2020,11,43.76,2.3040000000000003
